City planning--Michigan--Ann Arbor.,650,City planning,a,Michigan,z,Ann Arbor.,z
Discrimination in housing--Michigan--Ann Arbor.,650,Discrimination in housing,a,Michigan,z,Ann Arbor.,z
Housing--Michigan--Ann Arbor.,650,Housing,a,Michigan,z,Ann Arbor.,z
Municipal government--Michigan--Ann Arbor.,650,Municipal government,a,Michigan,z,Ann Arbor.,z
Roads--Michigan--Ann Arbor.,650,Roads,a,Michigan,z,Ann Arbor.,z
Taxation--Michigan--Ann Arbor.,650,Taxation,a,Michigan,z,Ann Arbor.,z
Urban renewal--Michigan--Ann Arbor.,650,Urban renewal,a,Michigan,z,Ann Arbor.,z
Ann Arbor (Mich.),651,Ann Arbor (Mich.),a
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Hartland (Mich.)--Economic conditions.,651,Hartland (Mich.),a,Economic conditions.,x
"United States--History--Civil War, 1861-1865.",651,United States,a,History,x,"Civil War, 1861-1865.",y
Engineers--Michigan.,650,Engineers,a,Michigan.,z
Steel industry and trade--United States.,650,Steel industry and trade,a,United States.,z
"World War, 1939-1945.",650,"World War, 1939-1945.",a
Industries--Michigan--Ecorse.,650,Industries,a,Michigan,z,Ecorse.,z
Wyandotte (Mich.)--History.,651,Wyandotte (Mich.),a,History.,x
Aeronautics.,650,Aeronautics.,a
Airports--Michigan.,650,Airports,a,Michigan.,z
Bridges--Michigan.,650,Bridges,a,Michigan.,z
Cement.,650,Cement.,a
Engineers--Michigan.,650,Engineers,a,Michigan.,z
Presidents--United States--Election--1936.,650,Presidents,a,United States,z,Election,x,1936.,y
Roads--Michigan.,650,Roads,a,Michigan.,z
Traffic engineering--Michigan.,650,Traffic engineering,a,Michigan.,z
"World War, 1939-1945.",650,"World War, 1939-1945.",a
Mackinac Bridge (Mich.),651,Mackinac Bridge (Mich.),a
Pontiac (Mich.),651,Pontiac (Mich.),a
United States--Politics and government--1933-1945.,651,United States,a,Politics and government,x,1933-1945.,y
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Scrapbooks.,655,Scrapbooks.,a
Engineers--Michigan--Ann Arbor.,650,Engineers,a,Michigan,z,Ann Arbor.,z
"New Deal, 1933-1939--Michigan.",650,"New Deal, 1933-1939",a,Michigan.,z
Public welfare--Michigan.,650,Public welfare,a,Michigan.,z
"Spanish-American War, 1898",650,"Spanish-American War, 1898",a
Logbooks.,650,Logbooks.,a
Railroads--Valuation--United States.,650,Railroads,a,Valuation,x,United States.,z
Public utilities--Valuation--United States.,650,Public utilities,a,Valuation,x,United States.,z
Engineering--Study and teaching.,650,Engineering,a,Study and teaching.,x
United States--Politics and government--1923-1929.,651,United States,a,Politics and government,x,1923-1929.,y
United States--Politics and government--1933-1945.,651,United States,a,Politics and government,x,1933-1945.,y
United States--Politics and government--1929-1933.,651,United States,a,Politics and government,x,1929-1933.,y
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Scrapbooks.,655,Scrapbooks.,a
"Sewage disposal--Michigan, Southeastern.",650,Sewage disposal,a,"Michigan, Southeastern.",z
Citizens' associations--Michigan.,650,Citizens' associations,a,Michigan.,z
Historians--Michigan--Ann Arbor.,650,Historians,a,Michigan,z,Ann Arbor.,z
Account books.,655,Account books.,a
Diaries.,655,Diaries.,a
Automobile industry and trade--United States.,650,Automobile industry and trade,a,United States.,z
Historians--Michigan--Ann Arbor.,650,Historians,a,Michigan,z,Ann Arbor.,z
Agriculture--Michigan.,650,Agriculture,a,Michigan.,z
Beet sugar.,650,Beet sugar.,a
Beets.,650,Beets.,a
"New Deal, 1933-1939.",650,"New Deal, 1933-1939.",a
Presidents--United States--Election--1952.,650,Presidents,a,United States,z,Election,x,1952.,y
Strikes and lockouts--Michigan--Flint.,650,Strikes and lockouts,a,Michigan,z,Flint.,z
Sit-down strikes--Michigan--Flint.,650,Sit-down strikes,a,Michigan,z,Flint.,z
"General Motors Corporation Sit-Down Strike, 1936-1937.",650,"General Motors Corporation Sit-Down Strike, 1936-1937.",a
Philippines--History--1898-1946.,651,Philippines,a,History,x,1898-1946.,y
Saginaw (Mich.),651,Saginaw (Mich.),a
United States--Politics and government--1929-1933.,651,United States,a,Politics and government,x,1929-1933.,y
United States--Politics and government--1933-1945.,651,United States,a,Politics and government,x,1933-1945.,y
United States--Politics and government--1945-1953.,651,United States,a,Politics and government,x,1945-1953.,y
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Scrapbooks.,655,Scrapbooks.,a
Banks and banking--Michigan.,650,Banks and banking,a,Michigan.,z
Depressions--1929--Michigan.,650,Depressions,a,1929,y,Michigan.,z
Lawyers--Michigan--Detroit.,650,Lawyers,a,Michigan,z,Detroit.,z
Logging--Michigan.,650,Logging,a,Michigan.,z
Presidents--United States--Election--1940.,650,Presidents,a,United States,z,Election,x,1940.,y
Detroit (Mich.),651,Detroit (Mich.),a
United States--Politics and government--1933-1945.,651,United States,a,Politics and government,x,1933-1945.,y
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Business records.,650,Business records.,a
General stores--Michigan--Dansville.,650,General stores,a,Michigan,z,Dansville.,z
Dansville (Mich.),651,Dansville (Mich.),a
Ingham County (Mich.),651,Ingham County (Mich.),a
"Civilization, Classical--Study and teaching--Michigan.",650,"Civilization, Classical",a,Study and teaching,x,Michigan.,z
Classical philology--Study and teaching--Michigan.,650,Classical philology,a,Study and teaching,x,Michigan.,z
Frankfort (Mich.),651,Frankfort (Mich.),a
Account books.,655,Account books.,a
Women--Michigan--Ypsilanti.,650,Women,a,Michigan,z,Ypsilanti.,z
Women--Michigan--Whitehall.,650,Women,a,Michigan,z,Whitehall.,z
Voyages and travels.,650,Voyages and travels.,a
Travelers,650,Travelers,a
"World War, 1914-1918.",650,"World War, 1914-1918.",a
"United States--History--Civil War, 1861-1865.",651,United States,a,History,x,"Civil War, 1861-1865.",y
Muskegon County (Mich.),651,Muskegon County (Mich.),a
Washtenaw County (Mich.),651,Washtenaw County (Mich.),a
Whitehall (Mich.),651,Whitehall (Mich.),a
Ypsilanti (Mich.),651,Ypsilanti (Mich.),a
Presidents--United States--Election--1952.,650,Presidents,a,United States,z,Election,x,1952.,y
Presidents--United States--Election--1956.,650,Presidents,a,United States,z,Election,x,1956.,y
Universities and colleges--Michigan.,650,Universities and colleges,a,Michigan.,z
Elections--Michigan--1950.,650,Elections,a,Michigan,z,1950.,y
Elections--Michigan--1952.,650,Elections,a,Michigan,z,1952.,y
Elections--Michigan--1954.,650,Elections,a,Michigan,z,1954.,y
Elections--Michigan--1956.,650,Elections,a,Michigan,z,1956.,y
Lawyers--Michigan--Ypsilanti.,650,Lawyers,a,Michigan,z,Ypsilanti.,z
Politicians--Michigan.,650,Politicians,a,Michigan.,z
Ypsilanti (Mich.),651,Ypsilanti (Mich.),a
United States--Politics and government--1953-1961.,651,United States,a,Politics and government,x,1953-1961.,y
United States--Politics and government--1945-1953.,651,United States,a,Politics and government,x,1945-1953.,y
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Mayors--Michigan--Ann Arbor.,650,Mayors,a,Michigan,z,Ann Arbor.,z
Depressions--1929--United States.,650,Depressions,a,1929,y,United States.,z
Epidemics.,650,Epidemics.,a
Homeopathy.,650,Homeopathy.,a
Journalists--United States.,650,Journalists,a,United States.,z
Medicine.,650,Medicine.,a
Draft.,650,Draft.,a
"New Deal, 1933-1939.",650,"New Deal, 1933-1939.",a
"American newspapers--Sections, columns, etc.",650,American newspapers,a,"Sections, columns, etc.",x
Physicians--Michigan--Ann Arbor.,650,Physicians,a,Michigan,z,Ann Arbor.,z
Public health.,650,Public health.,a
"World War, 1914-1918.",650,"World War, 1914-1918.",a
Physicians--New York (State)--New York.,650,Physicians,a,New York (State),z,New York.,z
Ann Arbor (Mich.),651,Ann Arbor (Mich.),a
Dexter (Mich.),651,Dexter (Mich.),a
New York (N.Y.),651,New York (N.Y.),a
New York (State),651,New York (State),a
United States--Politics and government--1923-1929.,651,United States,a,Politics and government,x,1923-1929.,y
United States--Politics and government--1933-1945.,651,United States,a,Politics and government,x,1933-1945.,y
United States--Politics and government--1929-1933.,651,United States,a,Politics and government,x,1929-1933.,y
Scrapbooks.,655,Scrapbooks.,a
African Americans--Michigan.,650,African Americans,a,Michigan.,z
Art.,650,Art.,a
Artists,650,Artists,a
Feminism.,650,Feminism.,a
Women's rights--Michigan.,650,Women's rights,a,Michigan.,z
Women painters--Michigan.,650,Women painters,a,Michigan.,z
Painters--Michigan.,650,Painters,a,Michigan.,z
Women--Political activity--Michigan.,650,Women,a,Political activity,x,Michigan.,z
United States--Politics and government--1974-1977.,651,United States,a,Politics and government,x,1974-1977.,y
United States--Politics and government--1977-1981.,651,United States,a,Politics and government,x,1977-1981.,y
United States--Politics and government--1969-1974.,651,United States,a,Politics and government,x,1969-1974.,y
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Education--Michigan--Grand Rapids.,650,Education,a,Michigan,z,Grand Rapids.,z
Juvenile delinquency--Michigan--Grand Rapids.,650,Juvenile delinquency,a,Michigan,z,Grand Rapids.,z
People with mental disabilities--Michigan--Grand Rapids.,650,People with mental disabilities,a,Michigan,z,Grand Rapids.,z
Teachers--Michigan--Grand Rapids.,650,Teachers,a,Michigan,z,Grand Rapids.,z
Women teachers--Michigan--Grand Rapids.,650,Women teachers,a,Michigan,z,Grand Rapids.,z
Women--Michigan--Grand Rapids.,650,Women,a,Michigan,z,Grand Rapids.,z
Grand Rapids (Mich.),651,Grand Rapids (Mich.),a
Cooperative societies--United States.,650,Cooperative societies,a,United States.,z
Electric industries.,650,Electric industries.,a
Association Island (N.Y.),651,Association Island (N.Y.),a
Hartland (Mich.),651,Hartland (Mich.),a
Livingston County (Mich.),651,Livingston County (Mich.),a
Dutch Americans--Michigan.,650,Dutch Americans,a,Michigan.,z
Voyages and travels.,650,Voyages and travels.,a
Travelers.,650,Travelers.,a
Immigrants--Michigan.,650,Immigrants,a,Michigan.,z
Michigan--Women--Kalamazoo.,650,Michigan,a,Women,z,Kalamazoo.,z
Michigan--Emigration and immigration.,651,Michigan,a,Emigration and immigration.,x
Kalamazoo (Mich.),651,Kalamazoo (Mich.),a
Netherlands--Emigration and immigration.,651,Netherlands,a,Emigration and immigration.,x
Europe--Description and travel.,651,Europe,a,Description and travel.,x
Account books.,655,Account books.,a
Archaeology.,650,Archaeology.,a
Voyages and travels.,650,Voyages and travels.,a
Travelers,650,Travelers,a
Christian communities--Michigan.,650,Christian communities,a,Michigan.,z
Public schools--Michigan--Dearborn.,650,Public schools,a,Michigan,z,Dearborn.,z
Demonstrations--Michigan--Ann Arbor.,650,Demonstrations,a,Michigan,z,Ann Arbor.,z
"Clinton (Lenawee County, Mich.)",651,"Clinton (Lenawee County, Mich.)",a
Public schools--Michigan.,651,Public schools,a,Michigan.,z
Dexter (Mich.),651,Dexter (Mich.),a
Lobbying.,650,Lobbying.,a
"Veterans--Michigan--Societies, etc.",650,Veterans,a,Michigan,z,"Societies, etc.",z
"Spanish-American War, 1898",650,"Spanish-American War, 1898",a
Scrapbooks.,655,Scrapbooks.,a
Cemeteries--Michigan.,650,Cemeteries,a,Michigan.,z
Patriotic societies--Michigan--Ann Arbor.,650,Patriotic societies,a,Michigan,z,Ann Arbor.,z
Women--Michigan--Ann Arbor--Societies and clubs.,650,Women,a,Michigan,z,Ann Arbor,z,Societies and clubs.,x
"World War, 1914-1918.",650,"World War, 1914-1918.",a
"Spanish-American War, 1898.",650,"Spanish-American War, 1898.",a
Ann Arbor (Mich.),651,Ann Arbor (Mich.),a
Washtenaw County (Mich.),651,Washtenaw County (Mich.),a
Scrapbooks.,655,Scrapbooks.,a
Agriculture--Michigan--Washtenaw County.,650,Agriculture,a,Michigan,z,Washtenaw County.,z
Cooking.,650,Cooking.,a
Dairying--Michigan--Washtenaw County.,650,Dairying,a,Michigan,z,Washtenaw County.,z
Farmers--Michigan--Washtenaw County.,650,Farmers,a,Michigan,z,Washtenaw County.,z
Poetry.,650,Poetry.,a
Ypsilanti (Mich.),651,Ypsilanti (Mich.),a
Willis (Mich.),651,Willis (Mich.),a
Account books.,655,Account books.,a
Medicine--Study and teaching--Michigan.,650,Medicine,a,Study and teaching,x,Michigan.,z
Physicians--Michigan--Ann Arbor.,650,Physicians,a,Michigan,z,Ann Arbor.,z
Neurology.,650,Neurology.,a
Journalists--Michigan--Detroit.,650,Journalists,a,Michigan,z,Detroit.,z
Radio broadcasting--Michigan--Detroit.,650,Radio broadcasting,a,Michigan,z,Detroit.,z
Detroit (Mich.),651,Detroit (Mich.),a
Scrapbooks.,655,Scrapbooks.,a
Judges--Michigan.,650,Judges,a,Michigan.,z
Law.,650,Law.,a
Lawyers--Michigan.,650,Lawyers,a,Michigan.,z
Courts--Michigan.,650,Courts,a,Michigan.,z
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Botany.,650,Botany.,a
Scientific expeditions--Colorado River (Colo.-Mexico),650,Scientific expeditions,a,Colorado River (Colo.-Mexico),z
Botanists--Michigan--Ann Arbor.,650,Botanists,a,Michigan,z,Ann Arbor.,z
Women botanists--Michigan--Ann Arbor.,650,Women botanists,a,Michigan,z,Ann Arbor.,z
Travelers--Colorado River (Colo.-Mexico),650,Travelers,a,Colorado River (Colo.-Mexico),z
Women travelers--Colorado River (Colo.-Mexico),650,Women travelers,a,Colorado River (Colo.-Mexico),z
Colorado River (Colo.-Mexico),651,Colorado River (Colo.-Mexico),a
Diaries.,655,Diaries.,a
Conservatism.,650,Conservatism.,a
Elections--United States--1960.,650,Elections,a,United States,z,1960.,y
Elections--United States--1962.,650,Elections,a,United States,z,1962.,y
Elections--United States--1966.,650,Elections,a,United States,z,1966.,y
Prohibition--United States.,650,Prohibition,a,United States.,z
Temperance--United States.,650,Temperance,a,United States.,z
Kalamazoo (Mich.),651,Kalamazoo (Mich.),a
United States--Politics and government--1961-1963.,651,United States,a,Politics and government,x,1961-1963.,y
United States--Politics and government--1963-1969.,651,United States,a,Politics and government,x,1963-1969.,y
United States--Politics and government--1953-1961.,651,United States,a,Politics and government,x,1953-1961.,y
Social surveys--Research.,650,Social surveys,a,Research.,x
"World War, 1939-1945.",650,"World War, 1939-1945.",a
African Americans--Michigan.,650,African Americans,a,Michigan.,z
Camps--Michigan.,650,Camps,a,Michigan.,z
Charities--Michigan--Detroit.,650,Charities,a,Michigan,z,Detroit.,z
Civil rights--Michigan--Detroit.,650,Civil rights,a,Michigan,z,Detroit.,z
Depressions--1929--Michigan--Detroit.,650,Depressions,a,1929,y,Michigan,z,Detroit.,z
Education--Michigan--Detroit.,650,Education,a,Michigan,z,Detroit.,z
Housing--Michigan.,650,Housing,a,Michigan.,z
Labor--Michigan--Detroit.,650,Labor,a,Michigan,z,Detroit.,z
Municipal government--Michigan--Detroit.,650,Municipal government,a,Michigan,z,Detroit.,z
"New Deal, 1933-1939--Michigan--Detroit.",650,"New Deal, 1933-1939",a,Michigan,z,Detroit.,z
"Social service--Michigan--Detroit--Societies, etc.",650,Social service,a,Michigan,z,Detroit,z,"Societies, etc.",x
Unemployed--Michigan--Detroit.,650,Unemployed,a,Michigan,z,Detroit.,z
Youth--Michigan--Detroit.,650,Youth,a,Michigan,z,Detroit.,z
Detroit (Mich.),651,Detroit (Mich.),a
Green Pastures Camp (Mich.),651,Green Pastures Camp (Mich.),a
Motion pictures.,655,Motion pictures.,a
Zoology.,650,Zoology.,a
Alaska.,651,Alaska.,a
Elections--United States.,650,Elections,a,United States.,z
Quality of life.,650,Quality of life.,a
Race relations.,650,Race relations.,a
Social surveys--Research.,650,Social surveys,a,Research.,x
"Authors, American--Michigan.",650,"Authors, American",a,Michigan.,z
Journalists--Michigan--Leland.,650,Journalists,a,Michigan,z,Leland.,z
Motion picture industry--United States.,650,Motion picture industry,a,United States.,z
Radio broadcasting--United States.,650,Radio broadcasting,a,United States.,z
Television broadcasting--United States.,650,Television broadcasting,a,United States.,z
Leland (Mich.),651,Leland (Mich.),a
Mexican-American Border Region--History.,651,Mexican-American Border Region,a,History.,x
Business records.,650,Business records.,a
Construction industry.,650,Construction industry.,a
General stores--Michigan--Tecumseh.,650,General stores,a,Michigan,z,Tecumseh.,z
American newspapers--Michigan--Tecumseh.,650,American newspapers,a,Michigan,z,Tecumseh.,z
Lenawee County (Mich.),651,Lenawee County (Mich.),a
Tecumseh (Mich.),651,Tecumseh (Mich.),a
"United States--History--Civil War, 1861-1865.",651,United States,a,History,x,"Civil War, 1861-1865.",y
Economics.,650,Economics.,a
Petroleum industry and trade--United States.,650,Petroleum industry and trade,a,United States.,z
"China--History--Boxer Rebellion, 1899-1901.",651,China,a,History,x,"Boxer Rebellion, 1899-1901.",y
Panama Canal (Panama),651,Panama Canal (Panama),a
Medicine--Michigan.,650,Medicine,a,Michigan.,z
Pellagra.,650,Pellagra.,a
Physicians--Michigan.,650,Physicians,a,Michigan.,z
Presbyterian Church--Michigan--Lansing.,650,Presbyterian Church,a,Michigan,z,Lansing.,z
Public health--United States.,650,Public health,a,United States.,z
Red Cross and Red Crescent--Michigan.,650,Red Cross and Red Crescent,a,Michigan.,z
Roads--Michigan.,650,Roads,a,Michigan.,z
Lansing (Mich.),651,Lansing (Mich.),a
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Scrapbooks.,655,Scrapbooks.,a
Electric industries.,650,Electric industries.,a
Iron mines and mining--Michigan--Iron Mountain.,650,Iron mines and mining,a,Michigan,z,Iron Mountain.,z
Manganese.,650,Manganese.,a
Berrien Springs (Mich.),651,Berrien Springs (Mich.),a
Buchanan (Mich.),651,Buchanan (Mich.),a
Iron Mountain (Mich.),651,Iron Mountain (Mich.),a
Niles (Mich.),651,Niles (Mich.),a
"World War, 1914-1918.",650,"World War, 1914-1918.",a
"World War, 1939-1945.",650,"World War, 1939-1945.",a
United States--Politics and government--1929-1933.,651,United States,a,Politics and government,x,1929-1933.,y
United States--Politics and government--1933-1945.,651,United States,a,Politics and government,x,1933-1945.,y
International law.,650,International law.,a
Law.,650,Law.,a
Conservation of natural resources--United States.,650,Conservation of natural resources,a,United States.,z
Discrimination in employment--United States.,650,Discrimination in employment,a,United States.,z
Elections--Michigan--1920.,650,Elections,a,Michigan,z,1920.,y
Elections--Michigan--1940.,650,Elections,a,Michigan,z,1940.,y
Historic buildings--United States.,650,Historic buildings,a,United States.,z
Indians of North America.,650,Indians of North America.,a
National parks and reserves--United States.,650,National parks and reserves,a,United States.,z
Presidents--United States--Election--1940.,650,Presidents,a,United States,z,Election,x,1940.,y
Public lands--United States.,650,Public lands,a,United States.,z
Temperance--United States.,650,Temperance,a,United States.,z
Women--Suffrage--United States.,650,Women,a,Suffrage,x,United States.,z
"World War, 1914-1918.",650,"World War, 1914-1918.",a
Immigrants--United States.,650,Immigrants,a,United States.,z
United States--Emigration and immigration.,651,United States,a,Emigration and immigration.,x
Isle Royale National Park (Mich.),651,Isle Royale National Park (Mich.),a
Lapeer (Mich.),651,Lapeer (Mich.),a
United States--Politics and government--1901-1953.,651,United States,a,Politics and government,x,1901-1953.,y
United States--Politics and government--1953-1961.,651,United States,a,Politics and government,x,1953-1961.,y
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Scrapbooks.,655,Scrapbooks.,a
African Americans--Michigan.,650,African Americans,a,Michigan.,z
Civil rights--United States.,650,Civil rights,a,United States.,z
Discrimination in employment--Michigan.,650,Discrimination in employment,a,Michigan.,z
Detroit (Mich.),651,Detroit (Mich.),a
Southern States.,651,Southern States.,a
Dentistry--United States.,650,Dentistry,a,United States.,z
Dentists--United States.,650,Dentists,a,United States.,z
Greek letter societies--Michigan--Ann Arbor.,650,Greek letter societies,a,Michigan,z,Ann Arbor.,z
Labor unions--Michigan.,650,Labor unions,a,Michigan.,z
Unemployed--Michigan.,650,Unemployed,a,Michigan.,z
Minnesota.,651,Minnesota.,a
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Oral histories.,655,Oral histories.,a
City planning--Michigan.,650,City planning,a,Michigan.,z
"World War, 1939-1945.",650,"World War, 1939-1945.",a
Ann Arbor Township (Mich.),651,Ann Arbor Township (Mich.),a
Germany.,651,Germany.,a
Malaria.,650,Malaria.,a
Mosquitoes--Control.,650,Mosquitoes,a,Control.,x
Zoology.,650,Zoology.,a
Central America.,651,Central America.,a
Ifalik Atoll (Micronesia),651,Ifalik Atoll (Micronesia),a
Archaeology.,650,Archaeology.,a
Indians of North America--Michigan.,650,Indians of North America,a,Michigan.,z
Lumbering--Michigan.,650,Lumbering,a,Michigan.,z
Logging--Michigan.,650,Logging,a,Michigan.,z
Isle Royale (Mich.),651,Isle Royale (Mich.),a
Ogemaw County (Mich.),651,Ogemaw County (Mich.),a
Saginaw (Mich.),651,Saginaw (Mich.),a
Saginaw County (Mich.),651,Saginaw County (Mich.),a
Diaries.,655,Diaries.,a
Conservation of natural resources--United States.,650,Conservation of natural resources,a,United States.,z
Forests and forestry--United States.,650,Forests and forestry,a,United States.,z
Oral histories.,655,Oral histories.,a
Patriotic societies--Michigan.,650,Patriotic societies,a,Michigan.,z
Women--Michigan--Societies and clubs.,650,Women,a,Michigan,z,Societies and clubs.,x
"World War, 1914-1918.",650,"World War, 1914-1918.",a
"World War, 1939-1945.",650,"World War, 1939-1945.",a
Scrapbooks.,655,Scrapbooks.,a
Women--Michigan--Ludington.,650,Women,a,Michigan,z,Ludington.,z
"Authors, American--Michigan--Ludington.",650,"Authors, American",a,Michigan,z,Ludington.,z
"Women authors, American--Michigan--Ludington.",650,"Women authors, American",a,Michigan,z,Ludington.,z
Bay View (Mich.),651,Bay View (Mich.),a
Ludington (Mich.),651,Ludington (Mich.),a
Scrapbooks.,655,Scrapbooks.,a
Dentistry--Michigan--Ann Arbor.,650,Dentistry,a,Michigan,z,Ann Arbor.,z
Dentists--Michigan--Ann Arbor.,650,Dentists,a,Michigan,z,Ann Arbor.,z
"World War, 1914-1918.",650,"World War, 1914-1918.",a
"World War, 1914-1918--Education and the war.",650,"World War, 1914-1918",a,Education and the war.,x
"World War, 1914-1918--Michigan--Ann Arbor.",650,"World War, 1914-1918",a,Michigan,z,Ann Arbor.,z
African Americans--Michigan.,650,African Americans,a,Michigan.,z
Civil rights--Michigan.,650,Civil rights,a,Michigan.,z
Municipal government--Michigan--Ann Arbor.,650,Municipal government,a,Michigan,z,Ann Arbor.,z
Ann Arbor (Mich.),651,Ann Arbor (Mich.),a
Michigan--Politics and government--1951-,651,Michigan,a,Politics and government,x,1951-,y
Medicine--Michigan.,650,Medicine,a,Michigan.,z
Neuroanatomy.,650,Neuroanatomy.,a
Elections--Michigan--1896.,650,Elections,a,Michigan,z,1896.,y
Elections--Michigan--1900.,650,Elections,a,Michigan,z,1900.,y
Elections--Michigan--1902.,650,Elections,a,Michigan,z,1902.,y
Elections--Michigan--1908.,650,Elections,a,Michigan,z,1908.,y
Presidents--United States--Election--1908.,650,Presidents,a,United States,z,Election,x,1908.,y
American newspapers--Michigan--Hastings.,650,American newspapers,a,Michigan,z,Hastings.,z
Prohibition--Michigan.,650,Prohibition,a,Michigan.,z
Temperance--Michigan--Hastings.,650,Temperance,a,Michigan,z,Hastings.,z
Presidents--United States--Election--1916.,650,Presidents,a,United States,z,Election,x,1916.,y
Elections--Michigan--1910.,650,Elections,a,Michigan,z,1910.,y
Elections--Michigan--1912.,650,Elections,a,Michigan,z,1912.,y
Elections--Michigan--1914.,650,Elections,a,Michigan,z,1914.,y
Elections--Michigan--1916.,650,Elections,a,Michigan,z,1916.,y
"World War, 1914-1918.",650,"World War, 1914-1918.",a
Young Men's Christian associations.,650,Young Men's Christian associations.,a
Barry County (Mich.),651,Barry County (Mich.),a
Hastings (Mich.),651,Hastings (Mich.),a
United States--Politics and government--1865-1900.,651,United States,a,Politics and government,x,1865-1900.,y
United States--Politics and government--1901-1953.,651,United States,a,Politics and government,x,1901-1953.,y
Michigan--Politics and government--1837-1950.,651,Michigan,a,Politics and government,x,1837-1950.,y
Presidents--United States--Election--1944.,650,Presidents,a,United States,z,Election,x,1944.,y
New York (State)--Politics and government--1865-1950.,651,New York (State),a,Politics and government,x,1865-1950.,y
Owosso (Mich.),651,Owosso (Mich.),a
United States--Politics and government--1933-1945.,651,United States,a,Politics and government,x,1933-1945.,y
Scrapbooks.,655,Scrapbooks.,a
Women--New York (State)--New York,650,Women,a,New York (State),z,New York,z
"Forest Hills (New York, N.Y.)",651,"Forest Hills (New York, N.Y.)",a
Mayors--Michigan--Ann Arbor,650,Mayors,a,Michigan,z,Ann Arbor,z
Municipal government--Michigan--Ann Arbor.,650,Municipal government,a,Michigan,z,Ann Arbor.,z
